id_emprestimo,codigo_barras,data_renovacao,data_emprestimo,data_devolucao,matricula_ou_siape,tipo_vinculo_usuario
2967527,L170276,,2020/02/11 10:20:34.156000000,2020/02/14 12:59:06.000000000,2015028413.0,ALUNO DE GRADUAÇÃO
2967528,2010029685,,2020/02/11 10:21:14.412000000,2022/01/12 10:29:54.000000000,20181022365.0,ALUNO DE PÓS-GRADUAÇÃO
2967529,2011009211,,2020/02/11 10:21:15.586000000,2020/02/27 14:18:27.000000000,20191030905.0,ALUNO DE PÓS-GRADUAÇÃO
2967530,2014006253,,2020/02/11 10:22:34.679000000,2020/02/27 14:18:37.000000000,20191030905.0,ALUNO DE PÓS-GRADUAÇÃO
2967531,2018036034,,2020/02/11 10:32:38.084000000,2020/02/12 11:52:43.000000000,20180101320.0,ALUNO DE GRADUAÇÃO
2967532,2013104575,2020/02/27 07:11:24.520000000,2020/02/11 10:32:40.195000000,2020/03/06 09:57:05.000000000,198723850.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2967533,2018031904,2020/02/27 07:11:24.472000000,2020/02/11 10:32:40.257000000,2020/03/06 09:57:13.000000000,198723850.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2967534,2015004907,2020/02/27 11:06:28.245000000,2020/02/11 10:41:58.776000000,2020/03/07 12:19:50.000000000,20170039453.0,ALUNO DE GRADUAÇÃO
2967535,2012046129,,2020/02/11 10:44:43.179000000,2020/02/17 18:24:01.000000000,20180040879.0,ALUNO DE GRADUAÇÃO
2967536,2015037378,,2020/02/11 10:44:43.221000000,2020/02/17 18:24:10.000000000,20180040879.0,ALUNO DE GRADUAÇÃO
2967537,2007040945,2020/02/26 14:59:50.093000000,2020/02/11 10:45:57.230000000,2020/02/27 18:39:55.000000000,1758617.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2967538,2010077306,2020/02/27 14:52:27.720000000,2020/02/11 10:50:52.150000000,2020/03/13 12:12:31.000000000,20190149292.0,ALUNO DE GRADUAÇÃO
2967539,2016040830,,2020/02/11 10:55:19.927000000,2020/12/17 11:56:42.000000000,2015084341.0,ALUNO DE GRADUAÇÃO
2967540,2009000975,2020/03/10 15:18:36.441000000,2020/02/11 11:13:27.122000000,,20181030367.0,ALUNO DE PÓS-GRADUAÇÃO
2967541,2013085315,2020/03/10 15:18:36.405000000,2020/02/11 11:13:27.168000000,,20181030367.0,ALUNO DE PÓS-GRADUAÇÃO
2967542,2019016723,,2020/02/11 11:15:37.970000000,2020/02/12 11:54:30.000000000,2016038227.0,ALUNO DE GRADUAÇÃO
2967543,2014021977,,2020/02/11 11:23:20.883000000,2020/03/10 09:28:52.000000000,20170027274.0,ALUNO DE GRADUAÇÃO
2967544,2011040063,2020/02/27 10:58:55.246000000,2020/02/11 11:26:03.413000000,,20180065054.0,ALUNO DE GRADUAÇÃO
2967545,2013112173,2020/02/27 10:58:55.223000000,2020/02/11 11:26:03.452000000,,20180065054.0,ALUNO DE GRADUAÇÃO
2967546,2012042554,2020/03/12 10:11:51.232000000,2020/02/11 11:32:38.222000000,2022/01/21 13:44:19.000000000,1242208.0,DOCENTE
2967547,2013071340,2020/03/12 10:11:51.208000000,2020/02/11 11:32:38.286000000,2022/01/21 13:44:04.000000000,1242208.0,DOCENTE
2967548,2013109320,2020/03/12 10:11:51.189000000,2020/02/11 11:32:38.340000000,2022/01/21 13:44:11.000000000,1242208.0,DOCENTE
2967549,2009040652,2020/03/10 12:55:23.455000000,2020/02/11 11:42:02.771000000,2021/06/24 09:05:44.000000000,20181006316.0,ALUNO DE PÓS-GRADUAÇÃO
2967550,2013085331,2020/03/10 20:21:31.881000000,2020/02/11 11:45:37.871000000,2021/07/26 14:00:22.000000000,20181026794.0,ALUNO DE PÓS-GRADUAÇÃO
2967551,2018032793,2020/03/10 20:21:31.846000000,2020/02/11 11:45:37.913000000,2021/07/26 14:00:03.000000000,20181026794.0,ALUNO DE PÓS-GRADUAÇÃO
2967552,2009008343,,2020/02/11 11:53:58.122000000,2020/11/27 10:58:02.000000000,20182025380.0,ALUNO DE PÓS-GRADUAÇÃO
2967553,2010002242,,2020/02/11 11:54:33.558000000,2020/03/17 11:01:36.000000000,20161021576.0,ALUNO DE PÓS-GRADUAÇÃO
2967554,2019010567,,2020/02/11 12:00:39.169000000,2020/02/14 16:34:46.000000000,20171025739.0,ALUNO DE PÓS-GRADUAÇÃO
2967555,2019016049,2020/03/11 14:19:13.668000000,2020/02/11 12:00:39.210000000,2021/07/29 11:32:03.000000000,20171025739.0,ALUNO DE PÓS-GRADUAÇÃO
2967556,2019016106,2020/03/11 14:19:13.638000000,2020/02/11 12:00:39.249000000,2021/07/29 11:32:41.000000000,20171025739.0,ALUNO DE PÓS-GRADUAÇÃO
2967557,2019020469,2020/03/11 14:19:13.607000000,2020/02/11 12:00:39.289000000,2021/07/29 11:31:35.000000000,20171025739.0,ALUNO DE PÓS-GRADUAÇÃO
2967558,2011067961,,2020/02/11 12:22:37.079000000,2020/03/05 11:59:06.000000000,20180013218.0,ALUNO DE GRADUAÇÃO
2967559,2011046268,2020/02/27 18:46:52.365000000,2020/02/11 12:26:31.529000000,2020/03/11 18:51:04.000000000,20180088531.0,ALUNO DE GRADUAÇÃO
2967560,2013088698,2020/02/27 08:41:52.789000000,2020/02/11 12:32:43.797000000,2020/03/12 20:33:20.000000000,2013023580.0,ALUNO DE GRADUAÇÃO
2967561,2015037269,2020/02/27 08:41:52.752000000,2020/02/11 12:32:43.836000000,2020/03/12 20:33:15.000000000,2013023580.0,ALUNO DE GRADUAÇÃO
2967562,2017030740,2020/02/27 08:41:52.716000000,2020/02/11 12:32:43.875000000,2020/03/12 20:32:48.000000000,2013023580.0,ALUNO DE GRADUAÇÃO
2967563,2011028548,2020/03/10 09:06:55.669000000,2020/02/11 12:35:00.047000000,2021/06/07 11:48:59.000000000,20191019176.0,ALUNO DE PÓS-GRADUAÇÃO
2967564,2010017866,2020/03/10 09:06:55.633000000,2020/02/11 12:35:00.111000000,2021/06/07 11:48:47.000000000,20191019176.0,ALUNO DE PÓS-GRADUAÇÃO
2967565,2018033239,2020/03/10 09:06:55.596000000,2020/02/11 12:35:00.168000000,2021/06/07 11:48:53.000000000,20191019176.0,ALUNO DE PÓS-GRADUAÇÃO
2967566,97015891,,2020/02/11 12:40:01.193000000,2020/03/05 14:04:33.000000000,1081965.0,DOCENTE
2967567,2007017868,,2020/02/11 12:40:01.221000000,2020/03/05 14:04:20.000000000,1081965.0,DOCENTE
2967568,2008030026,,2020/02/11 12:40:01.248000000,2020/03/05 14:04:07.000000000,1081965.0,DOCENTE
2967569,2009034565,,2020/02/11 12:44:24.881000000,2020/11/25 09:54:43.000000000,20182025380.0,ALUNO DE PÓS-GRADUAÇÃO
2967570,2014073604,,2020/02/11 12:44:24.965000000,2020/11/25 09:47:24.000000000,20182025380.0,ALUNO DE PÓS-GRADUAÇÃO
2967571,2015035858,,2020/02/11 12:44:25.034000000,2020/11/25 09:44:32.000000000,20182025380.0,ALUNO DE PÓS-GRADUAÇÃO
2967572,2018033768,,2020/02/11 12:44:25.077000000,2020/11/25 09:44:51.000000000,20182025380.0,ALUNO DE PÓS-GRADUAÇÃO
2967573,2019016304,,2020/02/11 12:57:51.692000000,2020/02/17 17:27:46.000000000,20170047473.0,ALUNO DE GRADUAÇÃO
2967574,2013105412,2020/03/09 10:31:35.652000000,2020/02/11 12:59:19.056000000,,20181028752.0,ALUNO DE PÓS-GRADUAÇÃO
2967575,2014022117,2020/03/11 09:33:31.591000000,2020/02/11 12:59:34.855000000,2021/11/22 11:29:26.000000000,20191009545.0,ALUNO DE PÓS-GRADUAÇÃO
2967576,2008039582,,2020/02/11 13:20:42.274000000,2020/12/08 10:06:27.000000000,20182024981.0,ALUNO DE PÓS-GRADUAÇÃO
2967577,2014037994,2020/02/27 14:36:44.295000000,2020/02/11 13:40:32.988000000,2020/03/10 09:30:53.000000000,20170084430.0,ALUNO DE GRADUAÇÃO
2967578,98018350,,2020/02/11 13:44:39.572000000,2020/02/11 14:16:31.000000000,3060741.0,DOCENTE
2967579,2014059379,2020/02/27 22:00:02.882000000,2020/02/11 13:45:11.075000000,2020/03/13 17:41:34.000000000,3009800.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2967580,2018023597,2020/02/27 08:31:07.812000000,2020/02/11 13:52:32.384000000,2020/03/13 08:34:43.000000000,20211000955.0,ALUNO DE PÓS-GRADUAÇÃO
2967581,2010046338,,2020/02/11 14:08:01.055000000,2020/02/11 16:55:57.000000000,20160138153.0,ALUNO DE GRADUAÇÃO
2967582,2017017660,,2020/02/11 14:09:29.257000000,2020/02/21 11:30:37.000000000,20170081457.0,ALUNO DE GRADUAÇÃO
2967583,2019011035,,2020/02/11 14:09:29.311000000,2020/02/21 11:30:41.000000000,20170081457.0,ALUNO DE GRADUAÇÃO
2967584,L200912,2020/03/11 08:46:39.586000000,2020/02/11 14:12:02.443000000,2020/05/13 09:18:20.000000000,1976570.0,DOCENTE
2967585,2014034487,2020/03/11 08:46:39.543000000,2020/02/11 14:12:02.496000000,2020/05/13 09:17:58.000000000,1976570.0,DOCENTE
2967586,2011009451,2020/03/11 17:27:35.042000000,2020/02/11 14:16:16.517000000,,2330102.0,DOCENTE
2967587,2011065934,2020/03/11 17:27:35.014000000,2020/02/11 14:16:16.591000000,,2330102.0,DOCENTE
2967588,2011063703,2020/03/11 17:27:34.987000000,2020/02/11 14:16:16.645000000,,2330102.0,DOCENTE
2967589,2014049839,2020/03/11 17:27:34.959000000,2020/02/11 14:16:16.683000000,,2330102.0,DOCENTE
2967590,2015022981,,2020/02/11 14:16:16.720000000,2020/02/17 20:28:30.000000000,2330102.0,DOCENTE
2967591,2010029601,,2020/02/11 14:18:43.722000000,2020/03/04 20:12:42.000000000,20180155572.0,ALUNO DE GRADUAÇÃO
2967592,2014079536,2020/02/25 21:53:19.354000000,2020/02/11 14:18:43.858000000,2020/03/10 20:55:51.000000000,20180155572.0,ALUNO DE GRADUAÇÃO
2967593,2016041775,2020/02/25 21:53:19.319000000,2020/02/11 14:18:43.920000000,2020/03/10 20:55:38.000000000,20180155572.0,ALUNO DE GRADUAÇÃO
2967594,2011032444,2020/03/10 16:16:16.691000000,2020/02/11 14:20:03.882000000,,2432400.0,DOCENTE
2967595,2016020388,2020/02/27 09:59:11.700000000,2020/02/11 14:20:13.835000000,2020/03/16 21:39:46.000000000,20180094379.0,ALUNO DE GRADUAÇÃO
2967596,2018022231,,2020/02/11 14:20:15.351000000,2020/03/12 13:54:17.000000000,198802491.0,DOCENTE
2967597,2012052704,2020/03/11 08:03:08.322000000,2020/02/11 14:21:48.508000000,,20191027570.0,ALUNO DE PÓS-GRADUAÇÃO
2967598,L192484,2020/03/10 12:03:40.651000000,2020/02/11 14:23:09.741000000,,3060741.0,DOCENTE
2967599,2010089263,2020/03/10 12:03:40.612000000,2020/02/11 14:23:09.799000000,,3060741.0,DOCENTE
2967600,2018016302,,2020/02/11 14:29:11.525000000,2020/02/27 17:03:51.000000000,20190102840.0,ALUNO DE GRADUAÇÃO
2967601,2017018537,2020/02/26 03:27:19.071000000,2020/02/11 14:33:35.151000000,2020/03/12 15:32:08.000000000,20180065591.0,ALUNO DE GRADUAÇÃO
2967602,2018022002,,2020/02/11 14:33:58.366000000,2020/02/27 15:23:11.000000000,198725705.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2967603,2014082913,2020/02/27 10:54:56.378000000,2020/02/11 14:38:03.371000000,2020/03/13 10:40:48.000000000,20183005748.0,ALUNO MÉDIO/TÉCNICO
2967604,2008038425,2020/03/10 22:46:08.871000000,2020/02/11 14:50:10.384000000,,198624283.0,DOCENTE
2967605,C024466,,2020/02/11 14:50:33.655000000,2020/02/18 18:57:16.000000000,20170175642.0,ALUNO DE GRADUAÇÃO
2967606,2014083849,,2020/02/11 14:55:33.935000000,2020/03/09 13:30:50.000000000,20170046331.0,ALUNO DE GRADUAÇÃO
2967607,2015030438,,2020/02/11 14:55:33.975000000,2020/03/02 17:41:22.000000000,20170046331.0,ALUNO DE GRADUAÇÃO
2967608,2009063366,2020/02/27 08:07:35.992000000,2020/02/11 15:03:53.870000000,2020/03/16 17:21:52.000000000,2016072120.0,ALUNO DE GRADUAÇÃO
2967609,2010063272,2020/02/27 08:07:35.957000000,2020/02/11 15:03:53.933000000,2020/03/16 17:21:44.000000000,2016072120.0,ALUNO DE GRADUAÇÃO
2967610,2017032181,2020/02/27 08:07:35.920000000,2020/02/11 15:03:53.986000000,2020/03/16 17:21:36.000000000,2016072120.0,ALUNO DE GRADUAÇÃO
2967611,L202861,2020/02/27 07:35:24.380000000,2020/02/11 15:06:41.644000000,2020/03/13 14:16:11.000000000,20180049551.0,ALUNO DE GRADUAÇÃO
2967612,2019035326,,2020/02/11 15:11:54.836000000,2020/02/28 11:49:56.000000000,20191025843.0,ALUNO DE PÓS-GRADUAÇÃO
2967613,L158352,,2020/02/11 15:16:34.542000000,2020/02/20 16:11:37.000000000,20170092890.0,ALUNO DE GRADUAÇÃO
2967614,2007026019,,2020/02/11 15:16:34.608000000,2020/02/20 16:11:29.000000000,20170092890.0,ALUNO DE GRADUAÇÃO
2967615,2018025933,,2020/02/11 15:16:34.664000000,2020/02/20 16:11:56.000000000,20170092890.0,ALUNO DE GRADUAÇÃO
2967616,2008046312,,2020/02/11 15:24:27.148000000,2020/02/27 11:10:16.000000000,20170053917.0,ALUNO DE GRADUAÇÃO
2967617,2011046979,,2020/02/11 15:24:27.211000000,2020/02/27 18:37:18.000000000,20170053917.0,ALUNO DE GRADUAÇÃO
2967618,2018002168,,2020/02/11 15:24:27.265000000,2020/02/27 18:37:13.000000000,20170053917.0,ALUNO DE GRADUAÇÃO
2967619,2013109878,2020/02/27 13:46:48.550000000,2020/02/11 15:27:04.297000000,2020/03/12 18:55:35.000000000,2014094076.0,ALUNO DE GRADUAÇÃO
2967620,2017017533,,2020/02/11 15:36:51.953000000,2020/03/02 16:33:19.000000000,1704980.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2967621,2010072156,,2020/02/11 15:44:50.312000000,2020/10/14 11:12:43.000000000,20181002999.0,ALUNO DE PÓS-GRADUAÇÃO
2967622,2010044572,,2020/02/11 15:44:50.383000000,2020/10/14 11:16:14.000000000,20181002999.0,ALUNO DE PÓS-GRADUAÇÃO
2967623,2010085171,,2020/02/11 15:44:50.425000000,2020/10/14 11:14:17.000000000,20181002999.0,ALUNO DE PÓS-GRADUAÇÃO
2967624,2013019425,,2020/02/11 15:44:50.470000000,2020/10/14 11:14:00.000000000,20181002999.0,ALUNO DE PÓS-GRADUAÇÃO
2967625,2018022169,2020/03/12 07:28:56.391000000,2020/02/11 15:48:27.304000000,2022/01/04 10:06:36.000000000,20191001190.0,ALUNO DE PÓS-GRADUAÇÃO
2967626,2011057954,2020/02/27 16:45:59.316000000,2020/02/11 15:52:17.898000000,2020/12/17 14:52:47.000000000,20160135302.0,ALUNO DE GRADUAÇÃO
2967627,2017003972,2020/02/27 16:45:59.279000000,2020/02/11 15:52:17.994000000,2020/12/17 14:53:15.000000000,20160135302.0,ALUNO DE GRADUAÇÃO
2967628,2012030184,2020/02/27 16:12:04.557000000,2020/02/11 15:52:57.037000000,2020/03/12 20:36:16.000000000,20200110171.0,ALUNO DE GRADUAÇÃO
2967629,2017032884,2020/02/27 11:30:13.908000000,2020/02/11 15:55:30.028000000,2020/03/13 12:12:42.000000000,20200059687.0,ALUNO DE GRADUAÇÃO
2967630,2018027633,2020/02/27 11:30:13.875000000,2020/02/11 15:55:30.082000000,2020/03/04 11:58:09.000000000,20200059687.0,ALUNO DE GRADUAÇÃO
2967631,2018008048,,2020/02/11 15:55:59.585000000,2020/02/14 14:06:43.000000000,20180145253.0,ALUNO DE GRADUAÇÃO
2967632,L197384,,2020/02/11 15:57:43.818000000,2020/02/27 16:45:11.000000000,20190131162.0,ALUNO DE GRADUAÇÃO
2967633,2011025276,,2020/02/11 15:57:43.886000000,2020/02/27 16:45:06.000000000,20190131162.0,ALUNO DE GRADUAÇÃO
2967634,2010033818,,2020/02/11 16:00:02.487000000,2021/10/08 08:45:00.000000000,20160127481.0,ALUNO DE GRADUAÇÃO
2967635,2016038149,,2020/02/11 16:03:38.588000000,2020/02/21 16:59:12.000000000,20181000018.0,ALUNO DE PÓS-GRADUAÇÃO
2967636,2016010454,2020/03/12 15:15:18.061000000,2020/02/11 16:04:20.361000000,2021/12/06 08:05:34.000000000,20191007086.0,ALUNO DE PÓS-GRADUAÇÃO
2967637,2008049497,,2020/02/11 16:06:43.358000000,2020/03/02 17:27:58.000000000,20170141715.0,ALUNO DE GRADUAÇÃO
2967638,2014050361,,2020/02/11 16:06:43.417000000,2020/03/02 17:28:05.000000000,20170141715.0,ALUNO DE GRADUAÇÃO
2967639,2014019217,2020/02/27 13:30:22.896000000,2020/02/11 16:07:17.350000000,2020/03/13 17:00:07.000000000,20180007865.0,ALUNO DE GRADUAÇÃO
2967640,2008047008,2020/02/27 18:18:37.363000000,2020/02/11 16:11:56.296000000,2020/03/02 17:54:04.000000000,20170132313.0,ALUNO DE GRADUAÇÃO
2967641,2013032403,,2020/02/11 16:12:51.506000000,2020/02/27 19:41:30.000000000,2010057880.0,ALUNO DE GRADUAÇÃO
2967642,2016000959,2020/02/24 16:36:08.400000000,2020/02/11 16:17:44.907000000,2020/03/10 16:13:55.000000000,20190000840.0,ALUNO DE GRADUAÇÃO
2967643,2011078116,,2020/02/11 16:23:04.443000000,2020/02/27 15:01:34.000000000,2015021010.0,ALUNO DE GRADUAÇÃO
2967644,2011018838,,2020/02/11 16:23:14.132000000,2020/03/11 17:04:14.000000000,20191026742.0,ALUNO DE PÓS-GRADUAÇÃO
2967645,2018026490,,2020/02/11 16:23:14.186000000,2020/02/28 19:06:48.000000000,20191026742.0,ALUNO DE PÓS-GRADUAÇÃO
2967646,2010042836,2020/02/27 14:03:06.773000000,2020/02/11 16:23:30.609000000,2020/03/13 11:40:39.000000000,20190137943.0,ALUNO DE GRADUAÇÃO
2967647,2009028562,,2020/02/11 16:23:31.689000000,2020/02/19 10:46:58.000000000,20180124182.0,ALUNO DE GRADUAÇÃO
2967648,2015002858,,2020/02/11 16:23:31.730000000,2020/02/19 10:47:06.000000000,20180124182.0,ALUNO DE GRADUAÇÃO
2967649,2018008720,2020/02/27 18:02:02.284000000,2020/02/11 16:23:33.363000000,2020/03/17 11:11:28.000000000,2015072805.0,ALUNO DE GRADUAÇÃO
2967650,A006289,,2020/02/11 16:24:47.791000000,2020/02/20 10:19:17.000000000,1048302.0,DOCENTE
2967651,2006033825,,2020/02/11 16:26:38.676000000,2020/03/03 15:46:54.000000000,20181008123.0,ALUNO DE PÓS-GRADUAÇÃO
2967652,2014059021,2020/02/27 06:44:02.833000000,2020/02/11 16:27:19.436000000,2020/03/02 08:10:51.000000000,20170141555.0,ALUNO DE GRADUAÇÃO
2967653,2013011313,2020/02/27 15:47:59.829000000,2020/02/11 16:28:41.631000000,2020/03/17 14:58:52.000000000,20170021815.0,ALUNO DE GRADUAÇÃO
2967654,2013011282,2020/02/27 15:47:59.787000000,2020/02/11 16:28:41.688000000,2020/03/17 14:58:37.000000000,20170021815.0,ALUNO DE GRADUAÇÃO
2967655,2015019967,2020/03/11 08:53:38.834000000,2020/02/11 16:34:54.552000000,,1051561.0,DOCENTE
2967656,A002175,,2020/02/11 16:35:03.227000000,2020/06/22 17:30:00.000000000,2015048864.0,ALUNO DE GRADUAÇÃO
2967657,2018021927,2020/02/25 10:29:17.952000000,2020/02/11 16:46:17.881000000,2020/03/04 21:21:55.000000000,20170062335.0,ALUNO DE GRADUAÇÃO
2967658,2013080476,,2020/02/11 16:47:20.770000000,2020/02/20 17:45:52.000000000,20181022848.0,ALUNO DE PÓS-GRADUAÇÃO
2967659,2013066913,,2020/02/11 16:47:20.813000000,2020/02/20 17:45:45.000000000,20181022848.0,ALUNO DE PÓS-GRADUAÇÃO
2967660,Y009887,,2020/02/11 16:47:40.185000000,2020/03/03 08:42:33.000000000,20170059017.0,ALUNO DE GRADUAÇÃO
2967661,2011011912,,2020/02/11 16:47:40.226000000,2020/03/03 08:42:39.000000000,20170059017.0,ALUNO DE GRADUAÇÃO
2967662,2010011560,2020/03/11 08:53:38.802000000,2020/02/11 16:51:12.229000000,,1051561.0,DOCENTE
2967663,2011011202,2020/03/11 08:53:38.772000000,2020/02/11 16:51:12.296000000,,1051561.0,DOCENTE
2967664,2018015715,2020/03/11 08:53:38.738000000,2020/02/11 16:51:12.352000000,,1051561.0,DOCENTE
2967665,L137074,,2020/02/11 16:53:22.399000000,2020/03/09 15:18:56.000000000,1944019.0,DOCENTE
2967666,2008012495,,2020/02/11 16:53:22.522000000,2020/03/09 15:18:47.000000000,1944019.0,DOCENTE
2967667,2012052585,2020/02/26 09:51:41.173000000,2020/02/11 16:59:38.090000000,2020/03/09 18:31:42.000000000,20190045770.0,ALUNO DE GRADUAÇÃO
2967668,2018012914,2020/02/26 09:51:41.133000000,2020/02/11 16:59:38.147000000,2020/03/03 18:28:06.000000000,20190045770.0,ALUNO DE GRADUAÇÃO
2967669,L151166,2020/03/10 19:36:11.236000000,2020/02/11 17:03:37.602000000,2020/12/03 08:13:49.000000000,20181011236.0,ALUNO DE PÓS-GRADUAÇÃO
2967670,2012041302,2020/03/10 19:36:11.200000000,2020/02/11 17:03:37.660000000,2020/12/03 08:13:36.000000000,20181011236.0,ALUNO DE PÓS-GRADUAÇÃO
2967671,2015013257,,2020/02/11 17:04:31.820000000,2020/02/28 13:52:26.000000000,20190002174.0,ALUNO DE GRADUAÇÃO
2967672,2015013267,,2020/02/11 17:04:31.964000000,2020/02/28 13:52:32.000000000,20190002174.0,ALUNO DE GRADUAÇÃO
2967673,2011062593,,2020/02/11 17:04:36.780000000,2020/02/14 07:16:39.000000000,20170110666.0,ALUNO DE GRADUAÇÃO
2967674,2009018235,,2020/02/11 17:04:36.806000000,2020/02/14 07:17:07.000000000,20170110666.0,ALUNO DE GRADUAÇÃO
2967675,2013032437,,2020/02/11 17:10:39.908000000,2020/02/14 07:41:05.000000000,20191005706.0,ALUNO DE PÓS-GRADUAÇÃO
2967676,2014050341,2020/03/11 11:17:48.755000000,2020/02/11 17:10:39.968000000,2021/02/26 11:37:36.000000000,20191005706.0,ALUNO DE PÓS-GRADUAÇÃO
2967677,2013006357,,2020/02/11 17:13:34.834000000,2020/03/03 16:47:42.000000000,20190146746.0,ALUNO DE GRADUAÇÃO
2967678,2018010172,,2020/02/11 17:13:34.894000000,2020/03/03 16:47:37.000000000,20190146746.0,ALUNO DE GRADUAÇÃO
2967679,2014007593,2020/03/11 09:20:35.354000000,2020/02/11 17:26:29.542000000,2021/05/12 09:15:10.000000000,2510306.0,DOCENTE
2967680,2014051677,2020/03/11 09:20:35.325000000,2020/02/11 17:26:29.570000000,2021/05/12 09:16:34.000000000,2510306.0,DOCENTE
2967681,2017022088,2020/03/11 09:20:35.299000000,2020/02/11 17:26:29.595000000,2021/05/12 09:14:28.000000000,2510306.0,DOCENTE
2967682,2018008485,2020/03/11 09:20:35.276000000,2020/02/11 17:26:29.622000000,2021/05/12 09:15:27.000000000,2510306.0,DOCENTE
2967683,2010079155,,2020/02/11 17:29:04.421000000,2020/02/17 19:01:53.000000000,20160149246.0,ALUNO DE GRADUAÇÃO
2967684,2019009407,,2020/02/11 17:29:04.474000000,2020/02/17 19:01:49.000000000,20160149246.0,ALUNO DE GRADUAÇÃO
2967685,2008013636,,2020/02/11 17:30:19.189000000,2020/03/10 16:03:42.000000000,20191013261.0,ALUNO DE PÓS-GRADUAÇÃO
2967686,2013000486,2020/03/11 08:52:42.795000000,2020/02/11 17:37:39.970000000,2020/11/11 09:54:21.000000000,1645492.0,DOCENTE
2967687,2017005849,2020/03/11 08:52:42.765000000,2020/02/11 17:37:39.999000000,2020/11/11 09:53:40.000000000,1645492.0,DOCENTE
2967688,2017000153,2020/03/11 08:52:42.737000000,2020/02/11 17:37:40.030000000,2020/11/11 09:53:01.000000000,1645492.0,DOCENTE
2967689,2009046550,2020/02/27 09:51:19.687000000,2020/02/11 17:42:12.383000000,2020/03/04 17:54:07.000000000,20170016790.0,ALUNO DE GRADUAÇÃO
2967690,2018006823,2020/02/27 09:51:19.665000000,2020/02/11 17:42:12.426000000,2020/03/04 17:53:56.000000000,20170016790.0,ALUNO DE GRADUAÇÃO
2967691,L160820,2020/02/23 15:05:45.663000000,2020/02/11 17:49:11.729000000,2020/03/10 15:50:11.000000000,20170086391.0,ALUNO DE GRADUAÇÃO
2967692,L114014,2020/02/23 15:05:45.626000000,2020/02/11 17:49:11.786000000,2020/03/10 15:50:19.000000000,20170086391.0,ALUNO DE GRADUAÇÃO
2967693,2018021654,,2020/02/11 17:51:26.854000000,2020/02/14 14:48:19.000000000,2014046140.0,ALUNO DE GRADUAÇÃO
2967694,2010009197,,2020/02/11 17:57:31.278000000,2020/03/17 16:05:44.000000000,198610622.0,DOCENTE
2967695,2010064676,,2020/02/11 17:57:31.333000000,2020/03/17 16:05:53.000000000,198610622.0,DOCENTE
2967696,2014052644,2020/02/27 09:47:45.113000000,2020/02/11 18:01:44.244000000,2020/03/11 13:34:11.000000000,20160153392.0,ALUNO DE GRADUAÇÃO
2967697,2018026664,2020/02/27 09:47:45.070000000,2020/02/11 18:01:44.300000000,2020/03/09 10:48:33.000000000,20160153392.0,ALUNO DE GRADUAÇÃO
2967698,2011033037,2020/02/26 10:58:37.814000000,2020/02/11 18:05:33.633000000,2020/03/11 08:21:09.000000000,20170049914.0,ALUNO DE GRADUAÇÃO
2967699,2008026569,2020/02/26 13:55:02.513000000,2020/02/11 18:08:11.638000000,,3138755.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2967700,2012058185,2020/02/26 13:55:02.477000000,2020/02/11 18:08:11.694000000,,3138755.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2967701,2015024206,2020/03/12 23:33:37.325000000,2020/02/11 18:09:35.863000000,2022/03/03 10:21:32.000000000,20191021782.0,ALUNO DE PÓS-GRADUAÇÃO
